Rank,Error Message,Snippet IDs
1,"mismatched input '->' expecting {';', NL}",['73930583_0']
1,no viable alternative at input 'C\n\ncontract',['73930583_0']
1,no viable alternative at input 'uint32public',['73930583_0']
1,"extraneous input 'setVars' expecting {'(', NL}",['73930583_0']
1,"extraneous input '_num' expecting {',', ')'}",['73930583_0']
1,no viable alternative at input 'Cpublic',['73930583_0']
1,"extraneous input '_contract' expecting {',', ')'}",['73930583_0']
1,extraneous input '_num' expecting ')',['73930583_0']
1,no viable alternative at input 'functiongetStraightIndices(uint256[]memoryvalnums)publicpurereturns(uint256[5]memory){\n.',['73939886_0']
1,no viable alternative at input 'Usingnetwork'development'',['73947971_2']
1,"extraneous input 'xGG4767f31960394B6c5770478e1GrB2Av97f0Ce8' expecting {';', NL}",['73980509_0']
1,"no viable alternative at input 'Source""@chainlink/contracts/src/v0.8/VRFV2WrapperConsumerBase.sol""'",['74030014_1']
1,no viable alternative at input 'Nothingtocompile',['74043662_0']
1,no viable alternative at input 'Future<String>startElection(Stringname',['74077921_2']
1,"no viable alternative at input 'constructor()ERC721(""MYNFT"",""MYCOLLECTION"")\n{\nfunctionGenerateNFT'",['74086397_0']
1,"extraneous input 'memory' expecting {<EOF>, 'pragma', 'import', 'from', ',', '}', 'abstract', 'contract', 'interface', 'library', ')', 'error', 'using', 'struct', 'modifier', 'function', 'event', 'enum', 'address', 'mapping', 'calldata', ';', 'revert', 'var', 'bool', 'string', 'byte', 'callback', Int, Uint, Byte, Fixed, Ufixed, 'anonymous', 'leave', 'payable', 'constructor', 'fallback', 'receive', Identifier, NL}",['74095560_3']
1,"mismatched input '0.64.0' expecting {'~', 'from', '(', 'error', '[', 'address', 'calldata', 'revert', 'var', 'bool', 'string', 'byte', '++', '--', 'new', '+', '-', 'after', 'delete', '!', 'callback', Int, Uint, Byte, Fixed, Ufixed, BooleanLiteral, DecimalNumber, HexNumber, HexLiteralFragment, 'leave', 'payable', 'type', 'constructor', 'receive', Identifier, StringLiteralFragment, NL}",['74100711_2']
1,"no viable alternative at input 'const{config,'",['74104378_1']
1,"no viable alternative at input 'functiontestCoords(uint256[]calldatax,uint256[]calldatay)publicviewreturns(bool){\n\nfor(uint256i=0;i<coords.length;i++){\nfor(uint256j=0;j<coords.length;j++){\n\nif(\nisCoordsAdjacent(x,y,x,y-1)\nisCoordsAdjacent'",['74127039_1']
1,"no viable alternative at input 'functioninitializeGame(stringmemoryname,uintbuyinReq)publicpayableisNotInGame{\nrequire(initFee==.001ether,""In order to prevent spam games that never resolve, each game initialization will cost  ether."");\nplayerInfo[msg.sender]=Player(name,gameNumber,0,0,false,false,false,false,true);\naddress[]memoryadd;\nidToGame[gameNumber]=Game(msg.sender,gameNumber,buyinReq,0,0,0,0,0,false,true,add);\nidToGame[gameNumber].playerList.push(msg.sender);\ngames.push(idToGame[gameNumber]);\nincGameNumber();\naddFeesPending();\n'",['74164199_2']
1,no viable alternative at input 'exportfunction',['74171492_2']
1,no viable alternative at input 'Smartcontract',['74171846_0']
1,"no viable alternative at input 'functionvoteForCandidate(string[]calldatanames,string[][]calldatavote)publicreturns(bool){\nrequire(owner==msg.sender,""Only owner can call this function"");\nstringmemoryartistas;\nfor(uinti=0;i<vote.length;i++){\nartistas=""["";\nfor(uinty=0;y<vote[i].length;y++)\n{\nartistas=append(artistas,"" , "",vote[i][y]);\nvotesReceived[vote[i][y]]+=1;\n}\nartistas=append(artistas,"" ] "","""");\nemitVote(names[i],artistas);\n}\nreturntrue;\n'",['74175770_0']
1,"no viable alternative at input 'functiongetPercent(uint256scaledPercentage,uint256num){\n.'",['74183984_0']
1,no viable alternative at input '_extraSupplyForGivingAway)',['74184527_0']
1,no viable alternative at input 'LotteryUnitTests',['74207084_0']
1,no viable alternative at input 'pending}',['74237573_0']
1,no viable alternative at input 'shipped}',['74237573_0']
1,no viable alternative at input 'contracts/GToken.sol:',['74247675_1']
1,"no viable alternative at input 'functionaddKhatianFromOld(uint64_khatianiId,bytes32_plotHash,uint16_percentOwn,bytes32_buyFrom,uint[]_user,uint16[]_percentage)public{\nrequire(msg.sender==contarctOwner,""Sender is not authorized"");\nrequire(plotMapping[_plotHash].isExist==true,""Plot doesn't exist"");\n\nbytes32khatianHash=keccak256(abi.encodePacked(_khatianiId,_plotHash));\n\nrequire(khatianMapping[khatianHash].isExist!=true,""Khatian already exists"");\nrequire(khatianMapping[_buyFrom].isExist,""previous Khatian doesn't exist"");\nrequire(khatianMapping[_buyFrom].percentOwn>=_percentOwn,""Not enough land to sell"");\nfor(uintj=0;j<_user.length;j++){\nrequire(userMapping[_user[j]].isExist==true,""User's NID doesn't exist"");\n}\n'",['74251530_0']
1,"no viable alternative at input 'it(""fails to call the function"",async()=>'",['74278373_1']
1,no viable alternative at input 'Understandingintegers\nIntegershelpin',['74289956_0']
1,no viable alternative at input 'FundMe\nfund\nupdatedtheamount',['74303484_0']
1,no viable alternative at input 'functiongetIndex(A/',['74309429_0']
1,no viable alternative at input 'functiongetIndex(Amemory[',['74309429_1']
1,no viable alternative at input 'functionbet()publicisGame{\nuintdice=diceRoll();\n\naddresswinner;\nif(dice==1){\n\nbalance[players[0]]=someeth',['74319832_0']
1,"extraneous input 'availableToWithdraw' expecting {'(', NL}",['74344071_0']
1,"extraneous input 'walletAddress' expecting {',', ')'}",['74344071_0']
1,no viable alternative at input 'functiongetIndex(addresswalletAddress)viewprivatereturns(uint){\nfor(uinti=0;i<kids.length;i++){\nif(kids[i].walletAddress==walletAddress){{\nreturni;\n}\n}\nreturn999;\n}\n',['74344071_1']
1,no viable alternative at input 'Iwasusing',['74360754_0']
1,no viable alternative at input 'Strings[]memory',['74369409_0']
1,no viable alternative at input 'MyMatic.',['74374565_0']
1,"no viable alternative at input 'describe(""performUpkeep"",function'",['74386408_1']
1,"no viable alternative at input 'expect,'",['74386781_0']
1,mismatched input 'function' expecting ')',['74386781_0']
1,"mismatched input 'let' expecting {';', NL}",['74386781_0']
1,"mismatched input 'beforeEach' expecting {';', NL}",['74386781_0']
1,"mismatched input 'hre' expecting {';', NL}",['74386781_0']
1,"mismatched input 'contractERC20' expecting {';', NL}",['74386781_0']
1,mismatched input '.' expecting ')',['74386781_0']
1,no viable alternative at input 'functionINITIAL_SUPPLY()publicpurereturns(uint256){return10000*(10**18)}',['74454662_1']
1,"no viable alternative at input 'functionreturnStuff()publicreturns(uint256,uint256){\nreturn(1,3);\n}\n\n('",['74478540_1']
1,no viable alternative at input 'Howdo',['74490538_2']
1,"no viable alternative at input 'constructor()ERC20(""WaterDoge"",""WTDoge""){\n\n\nbuyDeadFees=0;\nsellDeadFees=0;\nbuyMarketingFees=6;\nsellMarketingFees=6;\nbuyLiquidityFee=2;\nsellLiquidityFee=2;\nbuyRewardsFee=0;\nsellRewardsFee=0;\nbuyDevFee=2;\nsellDevFee=2;\nbuyCharityFee=4;\nsellCharityFees=4;\ntransferFee=0;\n\ntotalBuyFees=buyRewardsFee\n.add(buyLiquidityFee)\n.add(buyMarketingFees)\n.add(buyDevFee)\n.add(buyCharityFee);\ntotalSellFees=sellRewardsFee\n.add(sellLiquidityFee)\n.add(sellMarketingFees)\n.add(sellDevFee)\n.add(sellCharityFees);\n\ndividendTracker=newwaterdogeDividendTracker(\npayable(this),\nrouter,\n0x78867BbEeF44f2326bF8DDd1941a4439382EF2A7,\n""waterdogeTRACKER"",\n""WTDogeTRACKER""\n);\n\nfunctionupdateFees'",['74578910_0']
1,mismatched input '}' expecting '(',['74578910_1']
1,missing ')' at ';',['74584443_0']
1,"no viable alternative at input 'it(""Try approving for user 1 the transfer of their tokens from the contract"",asyncfunction'",['74591265_2']
1,no viable alternative at input 'thiscase',['74609130_0']
1,"mismatched input 'got' expecting {'=', ';', NL}",['74609130_0']
1,"mismatched input 'increase' expecting {'=', ';', NL}",['74609130_0']
1,"extraneous input 'owner' expecting {'(', NL}",['74609130_0']
1,"extraneous input ')' expecting {'~', 'from', '(', 'error', 'function', '[', 'address', 'mapping', 'calldata', ';', 'revert', 'var', 'bool', 'string', 'byte', '++', '--', 'new', '+', '-', 'after', 'delete', '!', 'callback', Int, Uint, Byte, Fixed, Ufixed, BooleanLiteral, DecimalNumber, HexNumber, HexLiteralFragment, 'leave', 'payable', 'type', 'constructor', 'receive', Identifier, StringLiteralFragment, NL}",['74609130_0']
1,no viable alternative at input 'insteadof',['74609130_0']
1,"no viable alternative at input 'constabi=[\n""function balanceOf(address) public view returns (uint256)"",\n]'",['74620289_2']
1,no viable alternative at input 'ote:',['74661829_3']
1,"mismatched input 'st' expecting {'(', NL}",['74668649_1']
1,no viable alternative at input 'sendMoney()public',['74683747_2']
1,no viable alternative at input 'mapping(uint=',['74722713_1']
1,"extraneous input 'releaseDeposit' expecting {'(', NL}",['74730493_0']
1,"extraneous input 'id' expecting {',', ')'}",['74730493_0']
1,"mismatched input 'true' expecting {'from', 'error', 'calldata', 'revert', 'callback', 'leave', 'payable', 'constructor', 'receive', Identifier, NL}",['74736312_1']
1,extraneous input 'val' expecting ':=',['74736312_1']
1,"mismatched input 'conversion' expecting {';', NL}",['74745504_1']
1,"mismatched input 'allowed' expecting {'=', ';', NL}",['74745504_1']
1,"mismatched input 'non' expecting {'=', ';', NL}",['74745504_1']
1,"mismatched input '""address""' expecting {';', NL}",['74745504_1']
1,"mismatched input 'fallback' expecting {'=', ';', NL}",['74745504_1']
1,missing '(' at 'function',['74745504_1']
1,mismatched input 'return' expecting '(',['74745504_1']
1,no viable alternative at input 'constructor(addresspayableRecipient)public{=',['74759847_0']
1,"mismatched input 'i' expecting {';', NL}",['74764798_0']
1,"mismatched input 'i' expecting {'=', ';', NL}",['74764798_0']
1,"mismatched input 'smart' expecting {'=', ';', NL}",['74764798_0']
1,"mismatched input 'help' expecting {'=', ';', NL}",['74764798_0']
1,"mismatched input 'please' expecting {'=', ';', NL}",['74764798_0']
1,"mismatched input 'me' expecting {'=', ';', NL}",['74764798_0']
1,no viable alternative at input 'functionsortCandidate()publicviewreturn',['74769640_0']
1,"no viable alternative at input 'functioninitRaffle(address_tokenContract,uint256_tokenId,uint256_ticketPrice)external{\nrequire(_ticketPrice>0,""Ticket price must be bigger than 0"");\nrequire(LINKToken.balanceOf(msg.sender)>=ChainlinkFee,""Insufficient LINK supplied"");\nrequire(LINKToken.allowance(msg.sender,address(this))>=ChainlinkFee,""Allowance failed"");\n'",['74770362_0']
1,"extraneous input 'returns' expecting {<EOF>, 'pragma', '~', 'import', 'from', '{', '}', 'abstract', 'contract', 'interface', 'library', '(', 'error', 'using', 'for', 'struct', 'modifier', 'function', 'event', 'enum', '[', 'address', 'mapping', 'calldata', 'if', 'else', 'try', 'while', 'unchecked', 'assembly', 'do', 'return', 'throw', 'emit', 'revert', 'var', 'bool', 'string', 'byte', '++', '--', 'new', '+', '-', 'after', 'delete', '!', 'callback', Int, Uint, Byte, Fixed, Ufixed, BooleanLiteral, DecimalNumber, HexNumber, HexLiteralFragment, 'break', 'continue', 'leave', 'payable', 'type', 'constructor', 'fallback', 'receive', Identifier, StringLiteralFragment}",['74793062_0']
1,"extraneous input '=' expecting {'~', 'from', '(', 'error', '[', 'address', 'calldata', ';', 'revert', 'var', 'bool', 'string', 'byte', '++', '--', 'new', '+', '-', 'after', 'delete', '!', 'callback', Int, Uint, Byte, Fixed, Ufixed, BooleanLiteral, DecimalNumber, HexNumber, HexLiteralFragment, 'leave', 'payable', 'type', 'constructor', 'receive', Identifier, StringLiteralFragment, NL}",['74793062_0']
1,"mismatched input 'return' expecting {';', NL}",['74793062_0']
1,no viable alternative at input 'functionrebase()public{\nfor(addresswalletin',['74834621_0']
1,"no viable alternative at input 'describe(""JaiToken contract"",function'",['74865096_1']
1,"no viable alternative at input 'functiontroublefxn(uintf1,\n)'",['74875259_3']
1,"mismatched input ')' expecting {'{', 'returns', ';', NL}",['74877091_0']
1,"no viable alternative at input 'constructor()ERC20(""My Token"",""MTK""){\nIUniswapV2Router02_uniswapV2Router=IUniswapV2Router02(0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D);\nexcludeFromMaxTransaction(address(_uniswapV2Router),true);\nuniswapV2Router=_uniswapV2Router;\nuniswapV2Pair=IUniswapV2Factory(_uniswapV2Router.factory())\n.createPair(address(this),_uniswapV2Router.WETH());\nexcludeFromMaxTransaction(address(uniswapV2Pair),true);\n_setAutomatedMarketMakerPair(address(uniswapV2Pair),true);\nuint256_buyMarketingFee=3;\nuint256_buyLiquidityFee=1;\nuint256_buyDevFee=1;\nuint256_sellMarketingFee=5;\nuint256_sellLiquidityFee=1;\nuint256_sellDevFee=1;\nuint256totalSupply=69_000_000*1e18;\nmaxTransactionAmount=690_000*1e18;\nmaxWallet=1_500_000*1e18;\nswapTokensAtAmount=(totalSupply*5)/10000;\nbuyMarketingFee=_buyMarketingFee;\nbuyLiquidityFee=_buyLiquidityFee;\nbuyDevFee=_buyDevFee;\nbuyTotalFees=buyMarketingFee+buyLiquidityFee+buyDevFee;\nsellMarketingFee=_sellMarketingFee;\nsellLiquidityFee=_sellLiquidityFee;\nsellDevFee=_sellDevFee;\nsellTotalFees=sellMarketingFee+sellLiquidityFee+sellDevFee;\nmarketingWallet=address(--------)'",['74923823_1']
1,no viable alternative at input 'const{inputToConfig}',['74951196_0']
1,no viable alternative at input 'resolve(\namountIn:',['74999884_1']
1,no viable alternative at input 'Browniev1.19',['75029401_0']
1,"mismatched input '=' expecting {',', ')'}",['75030483_0']
1,"mismatched input '[' expecting {'{', 'returns', ';', NL}",['75051849_0']
1,no viable alternative at input 'functionfoo(ERC20_project)external{\n\nfunctionfuu',['75057530_0']
1,no viable alternative at input 'ABICoder.prototype.decodeParametersWith=function',['75071627_2']
1,no viable alternative at input 'contracts/TestBench.sol:',['75077213_0']
1,no viable alternative at input 'functionupdateTokenName(string_name)externalonlyOwner{\n',['75077213_1']
1,no viable alternative at input 'functionupdateTokenName(stringcalldata_name)externalonlyOwner{\n',['75077213_2']
1,"no viable alternative at input 'functionBuyTickets()publicpayable{\n\nIERC20token=IERC20(address(0x123));\n\nrequire(\ntoken.transferFrom(\nmsg.sender,\naddress(players),\nmsg.value%ticketPrice==0,\nstring.concat(\n""the value must be multiple of "",\nStrings.toString(ticketPrice),\n"" Ether""\n);'",['75110157_1']
1,"extraneous input 'type' expecting {<EOF>, 'pragma', 'import', 'from', '}', 'abstract', 'contract', 'interface', 'library', 'error', 'using', 'struct', 'modifier', 'function', 'event', 'enum', 'address', 'mapping', 'calldata', 'revert', 'var', 'bool', 'string', 'byte', 'callback', Int, Uint, Byte, Fixed, Ufixed, 'leave', 'payable', 'constructor', 'fallback', 'receive', Identifier, NL}",['75157442_4']
1,"extraneous input '2' expecting {'from', 'error', 'calldata', 'revert', 'callback', 'leave', 'payable', 'constructor', 'receive', Identifier, NL}",['75179443_1']
1,"no viable alternative at input 'it(""should allow the owner of the campaign to withdraw funds if the campaign is successful"",async()=>'",['75193666_0']
1,no viable alternative at input '(_uniswapV2Router.WETH());',['75201065_0']
1,"no viable alternative at input 'it(""fail test overflow desiredDecimals uint8 contract creating"",asyncfunction'",['55120548_0']
1,"no viable alternative at input 'functionpush(\nHistorystorageself,\nuint8operation\nuint256'",['75265035_1']
