Rank,Error Message,Snippet IDs
1,"extraneous input '^' expecting {'~', 'from', '(', 'error', '[', 'address', 'calldata', 'revert', 'var', 'bool', 'string', 'byte', '++', '--', 'new', '+', '-', 'after', 'delete', '!', 'callback', Int, Uint, Byte, Fixed, Ufixed, BooleanLiteral, DecimalNumber, HexNumber, HexLiteralFragment, 'leave', 'payable', 'type', 'constructor', 'receive', Identifier, StringLiteralFragment, NL}",['72413453_2']
1,"mismatched input '|' expecting {'~', 'from', '(', 'error', '[', 'address', 'calldata', 'revert', 'var', 'bool', 'string', 'byte', '++', '--', 'new', '+', '-', 'after', 'delete', '!', 'callback', Int, Uint, Byte, Fixed, Ufixed, BooleanLiteral, DecimalNumber, HexNumber, HexLiteralFragment, 'leave', 'payable', 'type', 'constructor', 'receive', Identifier, StringLiteralFragment}",['72413453_2']
1,"mismatched input 'expression' expecting {';', NL}",['72413453_2']
1,"mismatched input 'Campaign' expecting {';', NL}",['72421775_1']
1,no viable alternative at input 'addressindexed',['72487816_0']
1,mismatched input 'yourself' expecting ')',['72516393_0']
1,"mismatched input 'first' expecting {'=', ';', NL}",['72516393_0']
1,mismatched input 'because' expecting ')',['72516393_0']
1,"mismatched input 'are' expecting {'=', ';', NL}",['72516393_0']
1,"mismatched input 'Owner' expecting {'=', ';', NL}",['72516393_0']
1,mismatched input 'require' expecting ')',['72516393_0']
1,mismatched input '_landId' expecting ')',['72516393_0']
1,"mismatched input '98' expecting {';', NL}",['72546375_1']
1,"mismatched input 'variable' expecting {'=', ';', NL}",['72546375_1']
1,"extraneous input 'initialized' expecting {'=', ';', NL}",['72546375_1']
1,no viable alternative at input 'Reference:',['72546375_1']
1,no viable alternative at input 'NomicLabsHardhatPluginError:',['72554416_0']
1,"mismatched input 'SimpleStorage' expecting {'=', ';', NL}",['72554752_1']
1,"extraneous input '.' expecting {'~', 'from', '(', 'error', '[', 'address', 'calldata', 'revert', 'var', 'bool', 'string', 'byte', '++', '--', 'new', '+', '-', 'after', 'delete', '!', 'callback', Int, Uint, Byte, Fixed, Ufixed, BooleanLiteral, DecimalNumber, HexNumber, HexLiteralFragment, 'leave', 'payable', 'type', 'constructor', 'receive', Identifier, StringLiteralFragment, NL}",['72560937_0']
1,"mismatched input 'Error' expecting {'=', ';', NL}",['72560937_0']
1,"no viable alternative at input 'electionId,'",['72573064_0']
1,"no viable alternative at input 'candidates[],'",['72573064_0']
1,"mismatched input 'emit' expecting {'from', 'error', 'calldata', 'revert', 'callback', 'leave', 'payable', 'constructor', 'receive', Identifier, NL}",['72584559_5']
1,no viable alternative at input 'demoContract.address',['72584559_6']
1,"extraneous input '>' expecting {<EOF>, 'pragma', '~', 'import', 'from', '{', '}', 'abstract', 'contract', 'interface', 'library', '(', 'error', 'using', 'for', 'struct', 'modifier', 'function', 'event', 'enum', '[', 'address', 'mapping', 'calldata', 'if', 'else', 'try', 'while', 'unchecked', 'assembly', 'do', 'return', 'throw', 'emit', 'revert', 'var', 'bool', 'string', 'byte', '++', '--', 'new', '+', '-', 'after', 'delete', '!', 'callback', Int, Uint, Byte, Fixed, Ufixed, BooleanLiteral, DecimalNumber, HexNumber, HexLiteralFragment, 'break', 'continue', 'leave', 'payable', 'type', 'constructor', 'fallback', 'receive', Identifier, StringLiteralFragment, NL}",['72604383_0']
1,"extraneous input '>' expecting {<EOF>, 'pragma', '~', 'import', 'from', '{', '}', 'abstract', 'contract', 'interface', 'library', '(', 'error', 'using', 'for', 'struct', 'modifier', 'function', 'event', 'enum', '[', 'address', 'mapping', 'calldata', 'if', 'else', 'try', 'while', 'unchecked', 'assembly', 'do', 'return', 'throw', 'emit', 'revert', 'var', 'bool', 'string', 'byte', '++', '--', 'new', '+', '-', 'after', 'delete', '!', 'callback', Int, Uint, Byte, Fixed, Ufixed, BooleanLiteral, DecimalNumber, HexNumber, HexLiteralFragment, 'break', 'continue', 'leave', 'payable', 'type', 'constructor', 'fallback', 'receive', Identifier, StringLiteralFragment}",['72604383_0']
1,"mismatched input 'internal' expecting {'~', 'from', '(', 'error', '[', 'address', 'calldata', 'revert', 'var', 'bool', 'string', 'byte', '++', '--', 'new', '+', '-', 'after', 'delete', '!', 'callback', Int, Uint, Byte, Fixed, Ufixed, BooleanLiteral, DecimalNumber, HexNumber, HexLiteralFragment, 'leave', 'payable', 'type', 'constructor', 'receive', Identifier, StringLiteralFragment, NL}",['72626099_0']
1,no viable alternative at input 'http.ts:',['72626099_0']
1,no viable alternative at input 'node:',['72628431_0']
1,"extraneous input 'x' expecting {';', NL}",['72644977_0']
1,no viable alternative at input 'Updated:',['72661506_2']
1,"no viable alternative at input 'addresses,'",['72661506_3']
1,"mismatched input 'openzeppelin' expecting {';', NL}",['72675860_1']
1,"extraneous input '"" not found: File import callback not supported""' expecting {';', NL}",['72675860_1']
1,"extraneous input '<' expecting {<EOF>, 'pragma', '~', 'import', 'from', 'abstract', 'contract', 'interface', 'library', '(', 'error', 'struct', 'function', 'enum', '[', 'address', 'mapping', 'calldata', 'revert', 'var', 'bool', 'string', 'byte', '++', '--', 'new', '+', '-', 'after', 'delete', '!', 'callback', Int, Uint, Byte, Fixed, Ufixed, BooleanLiteral, DecimalNumber, HexNumber, HexLiteralFragment, 'leave', 'payable', 'type', 'constructor', 'fallback', 'receive', Identifier, StringLiteralFragment}",['72707307_0']
1,"extraneous input '0.0000000000001' expecting {'=', ';', NL}",['72707307_0']
1,"mismatched input 'any' expecting {'=', ';', NL}",['72729085_0']
1,"mismatched input 'typings' expecting {'=', ';', NL}",['72729085_0']
1,"mismatched input 'when' expecting {';', NL}",['72729085_0']
1,"mismatched input 'transfer' expecting {'=', ';', NL}",['72729085_0']
1,no viable alternative at input 'Roommemory',['72750723_1']
1,"mismatched input 'character' expecting {'=', ';', NL}",['72769319_2']
1,"mismatched input 'method' expecting {';', NL}",['72769319_2']
1,"mismatched input 'override' expecting {'=', ';', NL}",['72769319_2']
1,"extraneous input ':' expecting {<EOF>, 'pragma', '||', '^', '~', '>=', '>', '<', '<=', '=', 'import', '*', 'from', '{', ',', '}', 'abstract', 'contract', 'interface', 'library', '(', ')', 'error', 'for', 'struct', 'function', 'enum', '[', 'address', '.', 'mapping', 'calldata', 'if', 'try', 'while', 'unchecked', ';', 'assembly', 'do', 'return', 'throw', 'emit', 'revert', 'var', 'bool', 'string', 'byte', '++', '--', 'new', '+', '-', 'after', 'delete', '!', '**', '/', '%', '<<', '>>', '&', '|', '==', '!=', '&&', '?', '|=', '^=', '&=', '<<=', '>>=', '+=', '-=', '*=', '/=', '%=', 'callback', Int, Uint, Byte, Fixed, Ufixed, BooleanLiteral, DecimalNumber, HexNumber, HexLiteralFragment, 'break', 'continue', 'leave', 'payable', 'type', 'constructor', 'fallback', 'receive', Identifier, StringLiteralFragment, NL}",['72769319_2']
1,"no viable alternative at input 'UNSUPPORTED_OPERATION,'",['72769319_2']
1,"mismatched input 'scripts' expecting {'=', ';', NL}",['72813941_1']
1,"mismatched input 'Brownie' expecting {'=', ';', NL}",['72813941_1']
1,"mismatched input 'interface' expecting {'from', 'error', 'calldata', 'revert', 'callback', 'leave', 'payable', 'constructor', 'receive', Identifier, NL}",['72818685_1']
1,no viable alternative at input 'BuyParamsmemory',['72818685_2']
1,"mismatched input '0.8.9' expecting {'~', 'from', '(', 'error', '[', 'address', 'calldata', 'revert', 'var', 'bool', 'string', 'byte', '++', '--', 'new', '+', '-', 'after', 'delete', '!', 'callback', Int, Uint, Byte, Fixed, Ufixed, BooleanLiteral, DecimalNumber, HexNumber, HexLiteralFragment, 'leave', 'payable', 'type', 'constructor', 'receive', Identifier, StringLiteralFragment, NL}",['72850880_0']
1,"extraneous input 'is' expecting {<EOF>, 'pragma', '~', 'import', 'from', 'abstract', 'contract', 'interface', 'library', '(', 'error', 'struct', 'function', 'enum', '[', 'address', 'mapping', 'calldata', 'revert', 'var', 'bool', 'string', 'byte', '++', '--', 'new', '+', '-', 'after', 'delete', '!', 'callback', Int, Uint, Byte, Fixed, Ufixed, BooleanLiteral, DecimalNumber, HexNumber, HexLiteralFragment, 'leave', 'payable', 'type', 'constructor', 'fallback', 'receive', Identifier, StringLiteralFragment}",['72850880_0']
1,"mismatched input 'supported' expecting {'=', ';', NL}",['72850880_0']
1,"extraneous input '**' expecting {'~', 'from', '{', '(', 'error', 'for', 'function', '[', 'address', 'mapping', 'calldata', 'if', 'try', 'while', 'unchecked', 'assembly', 'do', 'return', 'throw', 'emit', 'revert', 'var', 'bool', 'string', 'byte', '++', '--', 'new', '+', '-', 'after', 'delete', '!', 'callback', Int, Uint, Byte, Fixed, Ufixed, BooleanLiteral, DecimalNumber, HexNumber, HexLiteralFragment, 'break', 'continue', 'leave', 'payable', 'type', 'constructor', 'receive', Identifier, StringLiteralFragment, NL}",['72853874_0']
1,no viable alternative at input 'JX:',['72862325_0']
1,no viable alternative at input 'line1443',['72862876_0']
1,"extraneous input 'byte' expecting {',', ')'}",['72880461_0']
1,missing '}' at 'else',['72890487_0']
1,"mismatched input 'delagateCallee' expecting {';', NL}",['72909871_2']
1,no viable alternative at input 'getDatafunction',['72909871_3']
1,no viable alternative at input 'delegateCallGetDatafunction',['72909871_5']
1,no viable alternative at input 'constevent',['72909871_7']
1,"extraneous input 'return' expecting {<EOF>, 'pragma', '~', 'import', 'from', 'abstract', 'contract', 'interface', 'library', '(', 'error', 'struct', 'function', 'enum', '[', 'address', 'mapping', 'calldata', 'revert', 'var', 'bool', 'string', 'byte', '++', '--', 'new', '+', '-', 'after', 'delete', '!', 'callback', Int, Uint, Byte, Fixed, Ufixed, BooleanLiteral, DecimalNumber, HexNumber, HexLiteralFragment, 'leave', 'payable', 'type', 'constructor', 'fallback', 'receive', Identifier, StringLiteralFragment, NL}",['72911119_0']
1,no viable alternative at input '_;',['72925509_1']
1,no viable alternative at input 'ExternalContractcontract',['72965653_0']
1,"mismatched input 'hre' expecting {';', NL}",['72973594_1']
1,"extraneous input '_setupDecimals' expecting {'(', NL}",['72997257_0']
1,"extraneous input 'decimals_' expecting {',', ')'}",['72997257_0']
1,"no viable alternative at input 'const[_owner,'",['73011455_1']
1,no viable alternative at input 'mapping(address=>mapping(uint=>uint8)public',['73043803_0']
1,"mismatched input 'implement' expecting {'=', ';', NL}",['73051928_0']
1,"mismatched input 'execute' expecting {'=', ';', NL}",['73051928_0']
1,"extraneous input ';' expecting {'~', 'from', '{', '}', '(', 'error', 'for', 'function', '[', 'address', 'mapping', 'calldata', 'if', 'try', 'while', 'unchecked', 'assembly', 'do', 'return', 'throw', 'emit', 'revert', 'var', 'bool', 'string', 'byte', '++', '--', 'new', '+', '-', 'after', 'delete', '!', 'callback', Int, Uint, Byte, Fixed, Ufixed, BooleanLiteral, DecimalNumber, HexNumber, HexLiteralFragment, 'break', 'continue', 'leave', 'payable', 'type', 'constructor', 'receive', Identifier, StringLiteralFragment, NL}",['73053421_1']
1,"mismatched input 'Generate' expecting {'as', 'from'}",['73059934_0']
1,"mismatched input 'Ed25519' expecting {'=', ';', NL}",['73059934_0']
1,"extraneous input ',' expecting {'from', 'error', 'calldata', 'revert', 'callback', 'override', 'constant', 'immutable', 'leave', 'internal', 'payable', 'private', 'public', 'constructor', 'receive', Identifier, NL}",['73059934_0']
1,"extraneous input 'pair' expecting {'=', ';', NL}",['73059934_0']
1,"mismatched input 'certain' expecting {'=', ';', NL}",['73059934_0']
1,"mismatched input 'ERC4626Upgradeable' expecting {'{', 'is'}",['73091517_0']
1,"extraneous input 'storage' expecting {'{', 'is'}",['73093035_0']
1,"mismatched input 'path' expecting {'=', ';', NL}",['73099574_0']
1,"mismatched input 'Projects' expecting {'=', ';', NL}",['73099574_0']
1,"mismatched input 'OOD' expecting {'=', ';', NL}",['73099574_0']
1,"mismatched input 'a' expecting {';', NL}",['73100243_0']
1,no viable alternative at input 'exporttype',['73109666_1']
1,"extraneous input 'interface' expecting {'from', '}', 'error', 'using', 'struct', 'modifier', 'function', 'event', 'enum', 'address', 'mapping', 'calldata', 'revert', 'var', 'bool', 'string', 'byte', 'callback', Int, Uint, Byte, Fixed, Ufixed, 'leave', 'payable', 'constructor', 'fallback', 'receive', Identifier}",['73134185_0']
1,no viable alternative at input 'Submittedfor',['73156471_0']
1,"mismatched input 'urix' expecting {'=', ';', NL}",['73161278_1']
1,"mismatched input 'Desktop' expecting {'=', ';', NL}",['73177126_0']
1,no viable alternative at input 'uint256[]memory',['73191155_1']
1,no viable alternative at input '(uint256i',['73229429_0']
1,no viable alternative at input 'i)',['73229429_0']
1,no viable alternative at input 'MyContractcontract',['73232746_0']
1,"mismatched input 'slot' expecting {'=', ';', NL}",['73237205_3']
1,"mismatched input 'fuelIdIndex' expecting {';', NL}",['73237205_3']
1,"extraneous input '}' expecting {'=', ';', NL}",['73237205_3']
1,"extraneous input 'claim' expecting {'(', NL}",['73237205_3']
1,"extraneous input 'fuelId' expecting {',', ')'}",['73237205_3']
1,"extraneous input 'claimAll' expecting {'(', NL}",['73237205_3']
1,"no viable alternative at input 'const[token,'",['73251444_1']
1,"mismatched input 'of' expecting {',', ']'}",['73267710_0']
1,"mismatched input ']' expecting {'(', NL}",['73267710_0']
1,no viable alternative at input '(amount*txCharge/100);',['73268988_1']
1,no viable alternative at input 'uint8[3]memory',['73306677_0']
1,"mismatched input '-' expecting {'from', 'error', 'calldata', 'revert', 'callback', 'leave', 'payable', 'constructor', 'receive', Identifier, NL}",['73329915_0']
1,"extraneous input 'struct' expecting {'~', 'from', '(', 'error', '[', 'address', 'calldata', 'revert', 'var', 'bool', 'string', 'byte', '++', '--', 'new', '+', '-', 'after', 'delete', '!', 'callback', Int, Uint, Byte, Fixed, Ufixed, BooleanLiteral, DecimalNumber, HexNumber, HexLiteralFragment, 'leave', 'payable', 'type', 'constructor', 'receive', Identifier, StringLiteralFragment, NL}",['73329915_0']
1,"extraneous input 'let' expecting {<EOF>, 'pragma', '~', 'import', 'from', '{', '}', 'abstract', 'contract', 'interface', 'library', '(', 'error', 'using', 'for', 'struct', 'modifier', 'function', 'event', 'enum', '[', 'address', 'mapping', 'calldata', 'if', 'else', 'try', 'while', 'unchecked', 'assembly', 'do', 'return', 'throw', 'emit', 'revert', 'var', 'bool', 'string', 'byte', '++', '--', 'new', '+', '-', 'after', 'delete', '!', 'callback', Int, Uint, Byte, Fixed, Ufixed, BooleanLiteral, DecimalNumber, HexNumber, HexLiteralFragment, 'break', 'continue', 'leave', 'payable', 'type', 'constructor', 'fallback', 'receive', Identifier, StringLiteralFragment, NL}",['73344261_4']
1,mismatched input '}' expecting '(',['73344261_4']
1,no viable alternative at input 'Purchasestorage',['73345161_3']
1,"mismatched input 'pass' expecting {';', NL}",['73347418_0']
1,no viable alternative at input 'Utils.sol:',['73383910_0']
1,missing ')' at '\n\n',['73386259_1']
1,"extraneous input 'dbc78301522ae1529d01f4093ae3daad3f26827' expecting {';', NL}",['73407324_0']
1,"mismatched input 'error' expecting {'=', ';', NL}",['73434613_0']
1,"no viable alternative at input 'hardhatToken,'",['73434613_1']
1,"mismatched input 'is' expecting {'{', 'returns', ';', NL}",['73495961_0']
1,"mismatched input '?' expecting {'~', 'from', '(', 'error', '[', 'address', 'calldata', 'revert', 'var', 'bool', 'string', 'byte', '++', '--', 'new', '+', '-', 'after', 'delete', '!', 'callback', Int, Uint, Byte, Fixed, Ufixed, BooleanLiteral, DecimalNumber, HexNumber, HexLiteralFragment, 'leave', 'payable', 'type', 'constructor', 'receive', Identifier, StringLiteralFragment, NL}",['73510352_0']
1,"extraneous input '?' expecting {<EOF>, 'pragma', '~', 'import', 'from', '{', '}', 'abstract', 'contract', 'interface', 'library', '(', 'error', 'using', 'for', 'struct', 'modifier', 'function', 'event', 'enum', '[', 'address', 'mapping', 'calldata', 'if', 'else', 'try', 'while', 'unchecked', 'assembly', 'do', 'return', 'throw', 'emit', 'revert', 'var', 'bool', 'string', 'byte', '++', '--', 'new', '+', '-', 'after', 'delete', '!', 'callback', Int, Uint, Byte, Fixed, Ufixed, BooleanLiteral, DecimalNumber, HexNumber, HexLiteralFragment, 'break', 'continue', 'leave', 'payable', 'type', 'constructor', 'fallback', 'receive', Identifier, StringLiteralFragment}",['73510352_0']
